file_size,entropy,num_sections,num_imports,has_debug,has_reloc,string_count,suspicious_apis,packed,class
21803539,1.1215317827347508,1,71,1,1,775,0,0,1
414566,6.266413433928051,1,93,1,0,399,0,0,1
213791,2.920337038127001,2,196,1,0,833,5,0,0
1247627,1.2541754649563082,10,169,1,1,363,8,0,0
2734765,3.313578358066012,1,193,1,0,992,8,1,0
10130539,4.986869501501804,5,108,0,1,752,5,1,1
9777650,7.81041917016209,1,31,1,1,964,1,0,0
6096156,0.5278134093452236,6,123,0,0,126,11,1,0
19414139,4.60456804389834,7,152,0,1,867,8,0,0
22311135,4.695142098258739,3,131,1,1,914,5,1,0
11016224,1.1568866532081756,6,54,0,1,141,3,0,1
14356549,0.49593470160820985,2,103,1,1,453,5,1,0
16354,4.359949646514719,1,147,1,0,893,0,1,1
3295541,3.9409058087725928,7,196,1,1,134,1,0,0
9320059,1.1203505354523546,1,120,1,1,683,1,1,0
16276831,7.034100516811957,5,91,0,0,929,2,0,0
22008463,3.548543828418878,5,40,0,1,664,6,0,0
11705596,3.52216272913069,8,198,1,1,190,3,0,1
33536966,4.814853293896588,2,88,1,0,14,9,1,0
5627304,3.2650194137948816,4,98,1,0,786,0,1,0
5058761,4.976509047814404,7,79,0,0,186,0,1,0
30270768,6.479194139926597,7,103,1,0,880,3,1,0
2830296,5.067484094194294,5,144,1,1,670,7,0,0
15364672,6.555291729030178,6,150,0,0,314,5,1,0
9037452,4.820740781538958,4,179,0,1,343,3,0,1
2242600,5.08941674957154,6,182,1,1,165,0,0,0
11480890,5.81097818932365,6,110,0,1,690,2,0,1
2321219,0.09062976133461298,5,58,1,0,133,0,0,1
4111805,6.792677799327608,1,117,0,1,540,0,0,1
5087625,4.463282140584456,8,135,1,1,37,7,0,1
594680,5.835744229514486,8,22,1,0,622,6,0,1
11694366,6.231700046994299,1,72,1,1,160,0,0,0
10986081,5.409420147149874,2,162,1,1,945,1,0,0
7928324,2.1388751449189325,1,96,0,0,284,0,0,0
9972827,7.440810300773009,1,150,0,1,563,3,1,0
12054750,6.835818420534646,1,67,1,1,78,3,0,1
17562820,5.743499553837068,3,29,1,1,859,0,0,0
6801187,6.798143382270409,3,176,1,1,239,0,0,0
3446874,5.43958100686837,5,61,1,0,269,5,0,0
28485471,2.08302603825717,1,79,1,0,536,0,1,0
3343955,2.779412387011746,4,19,1,1,260,3,1,1
7830478,5.676813435896557,9,40,0,0,916,9,1,1
10889966,2.2313332725969497,3,58,1,0,965,0,1,0
3984845,2.4155221953442476,8,26,1,1,158,5,0,0
4120880,6.379180211214507,1,79,1,0,339,2,1,0
3596344,6.895836121652295,7,114,1,0,71,1,0,0
9429588,1.4530705747322283,6,58,0,1,975,3,1,0
12213128,6.003521866394866,5,93,1,1,573,5,0,1
25979547,1.3456459002053442,6,91,1,1,312,5,0,0
30389298,1.7311254553231814,6,150,0,0,304,2,0,0
21131344,6.999632333497169,8,165,1,1,890,4,1,1
8442199,6.7462000800807225,1,173,0,1,724,4,0,0
3520416,7.53630422111574,1,53,1,0,101,9,1,0
9051769,7.710913141244751,3,63,0,1,405,7,1,0
2432215,4.51339776158614,2,14,1,0,182,0,1,0
15406344,3.4390913473133535,4,44,0,1,301,4,0,0
53358339,7.435283173895264,2,112,0,1,891,2,1,0
8425920,5.09785755578059,3,164,1,1,981,2,0,0
2443995,5.464689737049269,1,48,0,0,837,8,1,1
29075603,5.845155100295635,1,98,1,0,432,9,1,0
4652716,1.0688274076980733,11,11,0,1,160,5,0,1
13715204,3.126399871244959,1,57,1,1,419,0,0,0
7122713,0.506257049934911,10,123,0,1,207,0,0,0
5626882,5.4276762445314395,7,40,1,0,739,6,0,0
2665957,4.840263506479735,4,80,1,1,419,12,1,0
8416787,0.1554730750072073,7,176,1,1,344,11,1,0
1656017,5.806565480740071,2,121,0,0,502,6,1,0
2190071,2.7993700328961664,3,171,1,1,250,6,0,1
1023104,4.820373117441902,12,56,0,1,424,2,1,0
15393497,3.6045975559976453,1,13,0,0,772,5,1,0
8740232,4.6882324013511205,1,47,1,1,670,2,0,0
168645,7.405072083386548,8,182,0,0,967,2,0,1
2446259,1.732747834145524,3,197,0,1,51,6,1,1
22346124,3.7188667361833634,1,159,0,0,673,4,1,0
14680590,7.231981554875055,8,12,1,1,877,7,1,0
11577025,4.869741095106961,7,111,0,0,315,1,0,0
59079110,6.356797661778276,4,76,1,0,848,1,0,0
7734247,2.8214583499257184,6,181,0,1,124,9,0,1
20955558,6.826400146440692,6,177,1,1,803,3,0,0
1169315,5.762429853921253,1,76,1,1,792,0,1,1
25368300,0.6664502942372801,1,174,1,0,63,6,1,0
3730751,6.826742400105257,5,193,0,0,971,4,0,0
184074,2.6334330209617898,7,52,1,1,334,9,1,0
11705517,2.3870928963145337,6,105,1,1,358,0,1,1
9621545,1.1805796924606566,6,55,1,1,220,6,0,1
19818399,0.3091618670984504,1,175,0,0,990,8,0,1
34958363,5.534180957542591,1,199,0,1,796,3,1,0
1764681,6.0204068745097405,2,178,0,0,263,3,0,0
2527282,6.175616547222968,7,52,0,1,678,3,0,1
1664059,1.7987719563832982,2,56,0,1,921,0,0,1
52300804,3.184131314533494,2,62,1,1,780,2,1,1
15019397,6.831923013611977,7,198,1,0,441,0,1,0
9690806,4.7762919188733965,4,48,0,0,839,5,0,0
22989778,6.350804996335334,6,125,0,0,324,7,0,0
4612774,0.07670997045503558,8,109,0,1,59,3,0,0
3181009,4.249435467247642,4,56,1,0,529,2,0,0
9426008,1.2927513466192169,3,44,0,0,266,1,0,0
31899400,4.568457279643609,6,178,1,1,916,6,1,0
4892648,6.974538350798533,1,170,0,1,92,2,0,1
923543,5.000113594680726,4,137,1,1,371,6,1,0
2423491,7.3812686421835005,3,109,1,1,184,0,1,1
18512491,1.3328943477113526,4,42,0,0,260,5,0,0
1966729,2.5524668529346197,8,112,0,1,73,1,1,1
10153402,1.6994867801370974,8,6,0,0,395,3,0,0
480412,3.3332287970915973,3,120,1,1,981,8,1,0
8436741,2.243551659230392,3,147,1,1,192,11,1,0
21703348,3.541467893030754,4,110,0,1,495,12,1,0
686219,7.269239213126154,7,66,1,0,262,6,1,0
834424,1.1774557584522096,8,70,0,1,202,0,1,0
18671382,0.286458382459867,3,24,1,0,911,5,0,0
8476097,6.054537987203935,1,26,0,1,157,4,0,0
10813315,0.3418134165897184,6,22,1,1,55,6,1,0
10913650,7.51067492182025,6,68,0,1,475,5,0,1
2074284,5.303669230509717,6,52,0,0,720,0,1,0
3186156,1.196155483304219,7,116,1,1,285,0,0,0
1256880,4.646173935350808,6,5,0,1,388,2,0,0
10629885,4.7363160581752695,2,192,1,0,979,0,0,0
33852997,2.4342174622369637,4,25,1,0,683,4,1,0
3730708,4.465075814751152,7,35,1,0,689,4,0,0
4131769,3.6202452445319278,4,137,0,0,830,4,0,0
390209,0.21277865669840068,1,128,1,0,62,3,0,0
1631247,3.885137281346627,1,147,0,0,32,0,1,0
696896,7.1954318649556965,4,158,0,1,767,10,1,1
5523199,0.9685015581001322,2,148,1,0,210,7,0,0
4714233,4.843349579209854,8,185,0,0,310,1,1,1
7487589,4.0835575019133605,3,143,1,0,111,0,0,1
33968490,0.1323266415280635,9,63,1,0,600,3,0,1
7975300,1.3346885791442649,7,94,1,0,661,6,0,1
7629980,1.6048167886085087,1,136,0,1,918,6,1,0
2246881,5.719140999411242,2,149,1,0,101,2,1,0
5773890,5.396246808535462,6,112,0,1,490,3,0,0
6334635,0.669313100497611,8,23,1,1,728,3,0,1
5139662,2.686984921904603,4,170,0,0,994,1,0,0
7523946,3.12234437766475,10,26,1,0,277,0,1,0
4243298,0.7624833113183938,5,125,0,1,94,6,1,0
6378897,5.233869817281388,10,32,0,1,182,8,1,1
3828695,1.3528034184069408,3,86,0,1,570,0,0,0
17241799,2.9198338150144307,1,27,1,0,576,0,0,1
42803755,6.277547353084095,7,188,1,0,764,7,1,0
3235023,5.70283386937817,1,78,1,0,446,6,1,1
6596219,2.4750237144836973,2,91,1,0,563,2,0,0
2093691,3.9641334985074144,7,43,0,1,614,6,1,1
1149000,5.335577463323372,3,131,1,1,264,0,0,0
5155230,5.705947535115403,5,136,0,0,151,1,0,0
7783590,3.2899274380562495,9,126,0,0,29,8,1,0
30626820,6.3611596703756765,2,97,1,1,579,6,0,0
8875363,7.937760067818773,3,7,0,0,316,2,0,1
15863348,3.7578606562664545,2,45,1,1,555,1,0,0
2152879,4.672688198470679,1,67,1,0,927,9,0,1
959211,2.1796119742784335,9,77,0,0,636,9,1,1
4099808,7.5509269602953,8,79,1,1,22,3,1,1
2331602,0.0802426368786664,6,30,1,0,380,2,0,1
638428,7.550291660847101,4,21,0,1,240,3,0,1
17017415,1.6952143964738777,6,70,1,0,344,5,0,1
18934355,7.6137797174411945,2,75,1,0,982,9,0,1
10965977,3.348586172179969,4,188,0,1,310,11,0,1
4780137,3.983765346634909,8,191,1,1,860,0,0,0
28387704,2.751831896587892,4,174,0,0,890,0,0,0
18362060,6.2839970515463355,1,181,1,1,922,8,1,0
598231,7.139332561934791,1,87,0,1,229,8,0,1
1821839,2.820730354848183,4,130,0,1,113,0,0,0
21300090,6.67572528245071,5,85,1,1,622,5,0,1
1367699,5.6433415049806275,4,70,1,1,956,6,0,1
4682949,3.279133544981754,9,28,1,0,243,8,0,0
313289,0.6482043544676603,6,42,0,0,925,4,1,0
19147406,2.2262459489768975,1,49,0,1,936,4,1,0
7817205,6.714293426036244,2,30,0,1,132,8,1,0
30743744,1.8117816304994694,7,64,0,0,371,0,1,1
2977913,1.2828074792059159,6,99,0,1,493,3,0,0
29402931,3.3767085214083608,6,132,0,0,228,0,1,0
16637334,7.72153422667097,4,55,1,1,685,0,0,1
21660726,4.341401444621425,7,45,0,0,760,0,1,0
17885049,4.168615384119729,5,184,0,1,395,0,0,0
11924866,2.3868314804942754,1,60,1,1,376,1,1,0
6417333,6.5567754368085405,7,137,1,0,211,7,0,0
3769204,7.713697636207683,6,170,0,0,994,2,1,1
6248508,4.833579152520116,1,46,0,0,659,7,1,0
25403847,5.109534373546785,1,144,0,1,617,3,1,1
688187,2.1157217801076893,3,122,0,1,22,0,0,0
6500864,6.783612100669556,5,174,0,0,996,5,1,0
27885976,0.10817595765660482,1,107,0,1,479,3,0,1
2999204,0.5482866513437772,7,38,0,0,62,5,0,0
8348576,0.5321671042710223,7,138,1,0,520,7,0,1
61021357,7.680707266361734,4,146,0,0,731,0,0,0
7705079,7.13918835747528,7,36,1,0,587,0,0,0
13796717,4.068836831894423,4,21,0,1,678,0,1,0
13386837,6.57061833338455,1,54,0,0,901,9,1,0
6828291,4.026448583977509,1,89,1,0,219,2,1,0
7737920,7.407889475909527,2,38,0,0,109,4,0,0
914291,2.2424639269810083,2,122,0,1,267,10,1,0
2534309,0.9336224065220007,4,113,0,0,484,7,0,0
12854985,0.6410210359748838,4,57,0,1,418,5,1,1
2701934,5.215369447083995,1,173,1,0,894,0,1,1
10455938,1.9276984136520854,5,136,0,1,119,9,0,1
4571526,3.7549203370360855,4,182,1,1,556,0,1,1
3836947,0.1391946684199894,5,82,0,1,288,0,1,0
6080325,0.10714758320317852,6,180,0,1,732,2,1,0
12635765,5.603935639402007,8,78,0,0,424,0,0,1
9145803,2.9277707256440575,7,99,1,0,526,0,1,0
9990334,3.4145061705329356,8,16,1,1,663,5,1,0
28284706,5.142092169496739,2,53,0,1,597,0,1,1
16252069,6.9349488473073375,3,57,1,1,679,3,1,0
17016556,2.2057231771756225,4,168,0,1,861,11,0,0
14169787,0.40940955688424463,2,52,1,0,96,4,1,0
10850320,2.0587330963263533,6,176,0,0,865,2,1,0
4900093,5.278840560295553,1,176,0,1,892,0,1,0
9920769,7.720786619163747,3,42,0,1,742,3,1,0
16528742,3.885724902672357,6,45,1,0,622,0,0,0
25824979,5.268242605040624,7,19,0,0,163,7,1,1
17473329,5.179824631687607,3,19,0,0,84,4,1,1
20999147,0.2973997560296393,1,78,0,0,383,4,0,0
16186757,0.5542939842922738,2,105,1,1,639,2,0,1
21950076,3.4651270646828864,5,54,0,0,420,0,1,1
54934034,4.913056221865292,1,76,0,1,869,7,1,0
4658642,4.912785941322356,7,156,1,0,514,11,0,0
2826928,0.8821012134128896,7,198,0,0,341,4,1,1
7535043,4.9388210765937215,3,97,0,1,909,0,0,0
586607,6.147189615434107,6,85,1,0,525,2,1,0
18425326,1.5933342587973076,3,110,0,0,383,3,0,0
12676418,1.249935857476447,1,91,0,1,376,1,0,1
1708156,4.845160219683018,6,165,1,0,81,13,0,1
2658473,0.6594422155733248,4,48,0,0,247,11,0,0
1429602,7.903609019764544,7,6,0,0,86,0,1,1
13352560,4.886211278945443,2,56,1,0,318,2,1,0
1284180,4.122508192011723,2,15,0,1,274,11,0,1
13001019,5.0423631442313255,1,37,1,0,770,6,0,0
791288,2.3522313209821313,2,147,0,0,673,0,0,0
233783,3.9707676908872607,11,62,0,0,991,5,1,1
3999993,4.980092231865054,3,7,0,0,836,3,1,0
6266871,2.9566683931535653,2,102,1,1,330,10,1,0
8789229,2.1163299354359104,1,142,0,1,94,6,1,0
12142567,6.2892796340743775,2,96,1,0,61,2,1,0
9864137,5.2608988901428155,1,59,1,0,695,8,0,1
31824275,0.40561870867884053,3,8,0,1,844,0,1,1
10516581,2.42707975960898,6,199,1,0,98,0,1,0
12197795,7.630167457575787,1,37,1,0,235,3,1,1
4966350,6.7392275006294975,1,54,0,1,192,2,0,0
1317892,3.527496663406354,1,44,0,0,68,7,0,0
11623075,5.430088888080653,7,150,0,0,160,2,1,0
12507243,4.249092244132196,2,132,0,1,653,0,1,0
3289764,3.705453606222295,6,93,1,1,533,8,0,0
7385059,0.8220450334973579,2,129,1,1,801,6,0,0
243934,0.21113459141725155,7,145,0,1,474,2,0,0
2949960,6.561960982115104,7,130,1,1,531,9,0,1
97297,3.379939131641974,1,85,0,0,582,1,0,1
8618122,4.205100183401055,1,21,1,1,574,0,1,0
48456999,1.7608963608697907,3,99,1,1,489,4,1,1
8765801,6.472347112254669,7,103,1,1,844,0,0,0
18390781,5.696400889960366,6,30,1,0,387,8,0,0
14317864,6.534148132351787,6,165,1,0,543,6,1,0
14486501,2.5089618355761827,7,19,0,0,49,6,1,0
20316198,5.802098003832504,9,62,1,0,316,3,1,1
16165230,1.8604594533889909,3,177,1,0,804,0,1,0
5260531,7.162251188825494,1,63,1,1,689,10,0,0
9600845,0.11848152766038211,4,13,1,0,329,5,0,0
444584,3.2630108435908385,3,63,1,0,681,7,1,0
31304505,7.242360353007776,10,86,0,1,259,3,0,0
14865746,1.4866694206626763,2,42,0,1,626,4,0,1
5819158,0.9317950320989414,1,196,0,1,930,2,1,1
3128717,3.5215902761963394,3,21,0,0,308,0,1,1
991484,3.753218682338816,5,34,1,0,189,3,1,0
4474314,5.856249087866546,4,148,1,1,430,9,0,0
19607398,3.9756788749304945,3,189,0,0,677,5,1,0
5358364,1.5024583930926019,7,166,1,1,997,0,1,0
14739221,7.472386098511564,1,113,0,0,196,6,0,0
745115,2.4612436721793225,5,178,0,1,804,0,0,1
9321705,7.9760223612360654,1,96,1,1,967,4,1,1
6786199,6.472243984205172,4,74,0,1,749,1,1,0
33520996,1.8450701327591954,1,29,1,0,388,5,0,0
4015512,6.65620373542,4,114,0,1,708,1,0,0
2484935,6.8589164597641625,7,198,0,0,363,10,1,0
5393465,3.7624842045478664,5,120,0,0,429,1,1,0
2624913,3.350837801597925,3,80,0,0,514,7,1,0
6056744,7.869115162850578,5,195,1,1,870,2,0,0
6986661,5.451336159429127,2,118,0,1,684,0,0,1
22709911,4.333461244737675,1,19,0,0,906,5,1,1
10587659,2.644259722833918,6,184,1,0,261,1,1,1
9565768,7.557449268625955,5,21,0,1,905,2,0,1
53811807,0.28257450404987416,3,188,0,0,334,9,0,1
16698321,3.364482856150013,3,69,0,1,429,7,1,1
6405910,3.759264235216123,10,139,1,0,870,3,1,0
7151275,2.457680932415224,2,103,0,0,712,2,0,0
18805321,3.610315295046859,8,29,0,0,43,7,0,0
21309003,2.3575471604725413,5,10,0,0,12,6,0,1
2589466,0.8295043887775986,10,168,1,0,388,6,0,0
15842228,7.43405934078881,4,68,0,0,300,3,0,0
2055886,3.229463440083806,8,144,1,1,486,6,1,0
12091226,3.0085024644611815,11,163,1,0,393,0,0,0
4830339,3.2324773226493733,5,171,1,1,421,6,0,1
13515657,6.773338447794787,8,193,0,1,902,11,1,0
9929467,4.485162496059717,8,71,1,1,393,2,1,1
63654983,3.178885637858449,9,16,1,1,699,4,0,0
6342750,4.184512885594287,5,186,0,0,945,1,0,1
3608979,5.575867102580033,1,196,0,1,670,2,0,0
384510,1.7373096982854035,2,165,0,1,328,1,0,0
2686486,0.34751126856331904,4,170,1,1,59,6,0,0
33824326,6.660079696534854,8,37,0,1,982,2,0,0
1890252,2.334221033764477,1,26,1,0,334,0,0,0
3458057,6.161723011159732,10,39,1,0,533,3,1,1
192890,3.6613756684011545,1,17,1,1,754,0,0,0
14297475,5.455040481700556,6,186,0,1,137,5,1,0
16553389,0.6993140886341784,1,65,0,1,246,0,1,0
7524890,2.9834806989804807,9,129,1,1,697,12,1,1
118312,5.21594071141487,1,120,0,0,671,2,0,0
5572272,6.964657700317039,8,182,1,1,55,11,1,1
8571298,6.151924908437468,5,30,0,1,342,10,1,1
35202056,4.892160876546109,5,31,1,1,246,5,0,0
55328776,4.066542474963597,5,39,0,1,121,7,0,0
14370742,0.7416751752404558,1,152,1,0,182,6,1,0
3076476,2.213887393456903,3,101,1,1,699,0,1,0
20110358,6.07593901602776,3,7,1,1,256,0,1,1
7560051,7.8520826447357726,9,53,1,1,419,0,1,0
4136708,2.668752285599587,5,21,1,1,965,2,0,0
28371982,4.879235843860225,3,111,0,1,824,0,0,0
10081993,2.508150729761586,6,164,0,0,365,0,1,0
3986121,4.978817035843061,1,95,1,1,348,7,0,1
13681215,0.7051705375584838,5,86,0,0,248,0,0,0
1329896,7.6591265622961355,3,140,0,0,702,2,0,0
21874501,4.54315945603884,2,25,1,0,989,6,1,1
212652,0.38272181162498153,6,145,0,0,311,5,0,1
527597,1.5193095659812705,2,71,1,1,847,3,1,0
15392067,2.2880905162864194,6,108,1,0,476,8,1,1
9230243,1.4123554777043852,4,81,1,1,818,0,1,1
524220,6.2709599732488694,7,120,0,1,554,8,1,0
28789434,5.303929577111585,3,184,1,1,791,0,1,0
12336664,2.6925296007277923,2,152,1,0,281,4,0,0
15522572,4.14793749956644,8,190,1,0,902,7,1,1
24871849,0.31132781069636994,4,21,0,0,507,6,0,0
20095259,0.07537446234481848,6,73,0,1,802,2,1,1
2490396,3.0219117589107007,3,111,1,0,822,9,1,1
26769760,1.287394724302911,6,53,0,1,727,7,1,0
10875216,2.5612764587304246,7,172,1,0,801,6,0,0
19616391,5.8565887418662275,6,53,1,1,638,14,1,0
8755566,4.785938697139714,1,73,1,0,294,6,1,0
30464173,4.722795556593315,3,88,0,0,579,5,0,0
42632342,2.913571688582154,9,173,0,0,273,4,1,0
4544621,5.083071702638094,10,30,1,1,825,5,0,1
22977887,5.35476109836269,3,162,1,1,124,0,0,0
439639,4.446218829650059,5,151,0,0,389,0,1,1
10221377,5.183929929447456,6,157,0,0,976,3,1,1
9225968,6.834948821651363,7,137,0,1,232,1,0,1
26532056,1.3778983074975502,1,12,0,0,206,2,1,0
17406448,2.920161155715391,1,26,1,0,330,7,0,1
982052,0.22696175241717942,4,184,0,0,863,0,0,0
7049109,4.51069231413736,7,72,1,0,866,3,0,0
27800201,3.360128953138216,3,44,0,0,639,5,0,0
187883,4.568489284728023,5,124,0,0,991,7,1,1
4729772,3.331164895460909,10,25,1,0,412,10,0,1
9774463,0.05047686584242772,13,143,0,1,794,2,1,0
4760990,5.611036897383321,7,185,0,1,131,2,0,0
4220619,0.18484785767493328,8,165,1,0,258,1,1,0
10849276,7.840773590067714,4,88,1,0,497,1,1,0
4079796,7.91959267543845,4,15,1,0,256,3,1,0
24646083,4.460371864868362,1,99,0,0,219,6,0,0
7502955,3.2524148188927997,1,133,0,1,180,0,1,0
26942840,4.905814844962389,1,110,1,0,656,4,1,0
11686987,0.11151900460297082,12,83,1,1,643,3,1,1
16918470,7.219396735920712,7,30,0,0,187,4,0,1
4613037,1.5306893155223342,1,146,0,1,116,4,1,1
29601914,1.3915945537993624,1,43,0,0,467,9,1,1
11339609,3.6829465591859227,4,21,0,1,618,2,0,1
5436822,0.9842277677397275,7,153,1,0,347,5,0,1
16291211,4.037653021150579,2,127,1,1,153,8,1,1
6396585,7.627205045429087,5,60,1,0,619,7,1,1
10156374,3.666146376606317,4,99,1,1,454,3,0,0
4373613,5.894703813062818,1,133,0,1,156,7,0,1
21323297,4.200972672580044,8,170,0,1,529,8,1,0
19497428,1.8288359182251686,5,168,1,0,611,4,0,0
4501174,4.719365743559078,3,145,0,1,746,7,0,0
6180469,1.0346383812670608,9,74,0,0,510,4,1,1
13640546,4.488506440440605,5,153,1,1,882,0,0,0
8838725,2.425063565688534,8,42,0,0,119,3,0,1
4625356,4.822218855716112,9,69,0,0,104,4,0,0
8684972,6.570495271497061,9,150,1,1,149,7,1,1
1500428,5.492673388664064,6,113,0,0,754,0,1,1
18189143,1.222455295883825,5,159,0,0,686,10,0,1
10149114,4.88735069663896,3,186,0,1,703,6,1,0
665805,2.2678887016342033,3,149,0,0,774,6,1,0
33185857,5.424213782139189,2,102,0,1,619,0,0,0
2741523,1.9091099964422433,4,7,1,0,63,2,0,0
23972093,7.531049027148305,2,85,0,0,156,0,1,0
27474725,4.648031962355834,6,97,0,1,151,3,1,0
22889048,2.0742685659953812,6,95,0,1,808,0,1,0
8816939,5.226218372915131,3,69,0,1,300,4,1,0
1029743,1.1005296262055477,4,29,1,1,130,2,0,0
14651933,7.227771298653026,3,11,1,1,89,0,0,0
671062,5.102637560414123,6,36,0,0,556,6,1,0
10709358,7.8288650287941515,7,122,0,1,846,8,1,0
1094998,2.264089449422258,8,173,1,1,665,11,0,1
8026650,5.689459163580834,11,188,1,0,422,5,0,1
13034250,4.2713270365073015,3,108,1,0,842,6,0,1
33050905,2.568275527912892,1,87,0,1,891,0,0,0
5925032,6.349216028036895,3,20,1,1,877,7,0,0
6433166,1.6814869494542322,4,82,0,1,82,6,0,1
12645974,3.382693079148753,1,52,1,0,919,9,1,0
2492086,6.384581006890578,1,113,1,1,465,8,1,0
5331385,6.311718787837124,8,189,1,1,590,4,0,0
11074737,3.9504228218068693,1,40,1,0,565,13,1,0
12296079,6.303483350356035,3,24,1,1,460,2,0,0
16544770,1.0311428137577812,6,55,0,1,303,6,1,1
16722828,6.719928489042288,6,155,1,0,800,0,1,0
1449233,1.2174089090539377,3,46,1,1,463,2,0,0
8392010,3.3090136022071333,1,104,1,1,606,7,0,0
899893,7.784661308266594,7,193,1,1,161,0,0,1
6343790,0.05858228679348976,4,156,1,1,193,7,1,0
15890558,5.228617024637921,3,66,0,0,76,1,1,0
15569759,4.295786354805148,1,159,1,0,571,13,1,0
16567374,3.8647619609766934,6,161,0,1,22,6,0,1
2252193,4.608553949688869,6,178,1,0,281,4,1,0
23843820,5.158454683467052,4,132,1,0,929,0,0,1
1321498,3.074929410611176,6,172,1,1,924,0,0,0
24504977,0.4628776729687569,1,126,0,0,40,2,1,0
19146808,6.266830580553759,3,159,0,0,222,9,1,0
1539286,5.066518542305634,4,186,0,0,930,0,0,0
16399620,6.226424893131342,5,85,1,1,482,0,0,0
7364942,0.8330637557644032,4,50,1,1,912,5,1,1
38616258,5.314584555076582,6,77,1,0,529,8,0,1
4291739,5.879996158163813,11,27,1,0,520,2,1,1
1509544,4.613751642264209,4,162,1,0,513,11,0,1
9222981,4.398113126050558,9,153,1,1,333,0,1,0
11173710,7.251856228415631,6,58,1,0,873,6,1,0
11144915,0.30594712293524573,7,16,1,1,33,3,0,0
111414,3.3887566316885867,4,26,0,1,524,6,0,0
132092,5.816989140805379,12,186,0,1,832,0,0,0
43844,6.960709130357817,5,7,1,0,585,1,0,1
9771515,7.916306673468652,1,38,0,0,115,5,1,0
88376,7.935753742064942,6,84,0,0,479,9,1,0
1118590,4.6970004912548555,1,136,1,0,982,2,1,0
24739581,7.061735916117028,6,124,0,0,831,8,0,0
970778,1.2185541001611426,12,151,1,1,857,2,0,0
31306487,1.8560206704056865,1,66,0,1,101,8,1,0
2767760,0.9777743588083458,1,23,0,1,586,1,0,0
5150721,5.238884784991458,3,8,0,0,85,3,1,0
2558012,4.395007052276486,4,61,0,1,891,9,0,1
24537757,2.3802001710281786,2,45,1,1,587,1,0,0
5032095,7.3637702303085835,7,30,0,0,171,7,0,0
34579401,6.311588394252745,4,85,0,0,996,3,1,1
11548715,3.2729488606324955,2,59,1,1,289,8,0,0
29481528,0.2892826427216155,4,75,0,0,535,9,1,1
7337213,1.567636964631661,2,70,1,1,354,8,1,1
13891272,5.183782101241356,3,128,0,1,154,2,1,0
36008063,2.6069750259930737,7,188,0,1,93,1,1,1
23506786,6.351353495180736,4,104,0,1,294,4,0,0
7256224,4.974175311683794,6,104,0,0,190,2,0,0
2847035,2.6575989727987226,4,62,1,1,950,3,0,0
184925,3.6264550471124517,5,119,1,0,467,8,0,1
10623761,5.382527176072689,6,186,1,1,960,7,0,0
145121,4.128975807738089,8,112,0,1,544,7,0,0
1929164,0.6924322012002024,1,134,1,0,971,0,1,0
1683565,7.755545387439864,4,65,1,1,499,6,0,1
3694303,7.964124335684062,9,129,0,0,253,0,0,0
24011133,6.245730505414361,2,51,0,0,816,1,1,0
16060383,7.757384120674118,6,69,1,1,532,2,1,0
12056394,2.0304805782772553,7,42,0,1,698,3,0,0
7509126,7.6493690861957,3,165,0,1,428,9,1,0
8307262,1.2741001795865605,2,177,1,0,453,6,0,0
36260922,2.714586061346517,2,26,1,1,974,5,0,0
44815,3.4965830259309785,5,118,1,0,216,0,0,1
3656466,2.0351313519737078,3,139,0,1,279,10,0,1
1461690,6.574912447120462,6,84,1,0,637,7,0,0
13413571,6.298739758408691,8,127,0,1,807,3,1,0
19275914,1.6612049960332573,1,24,1,0,911,14,1,1
978390,4.887541001074451,7,155,0,0,938,0,0,0
13675443,6.38661788361157,7,194,1,0,302,2,1,1
3020519,2.9093572671066443,7,55,1,0,369,7,0,0
10456447,5.869245287656712,5,123,1,1,346,3,0,0
9003415,5.56593044446952,9,169,1,0,164,5,1,1
13269583,0.9148438174432165,5,45,0,0,417,8,1,0
25123937,2.9898071302099485,6,8,1,0,713,5,1,1
26779270,1.969075215473831,5,77,0,0,883,9,1,1
33999363,2.428931898171423,3,195,1,1,108,10,1,0
47344706,1.5499216123017927,7,43,0,0,463,12,0,1
3116346,3.7122761946352547,4,93,0,0,597,3,1,0
21581032,3.0528338084868833,3,7,0,0,273,5,0,1
24922512,2.912430075721616,9,17,1,0,797,7,1,1
24737357,2.185300701561424,1,182,1,1,491,1,1,0
2030338,2.916817034215435,8,63,1,1,914,8,0,1
10375966,7.097342503769719,1,21,0,0,197,0,0,0
5192039,3.264610508241578,1,173,1,1,89,0,1,0
1118027,1.788385664297878,7,171,0,1,557,1,1,1
39553173,0.5102565921772717,4,20,1,1,358,0,0,0
7379717,2.5109260631217456,2,73,0,1,519,2,0,0
